parca_no,tahmin_tarihi,tahmin_ayi,tahmin,birim_maliyet,tedarik_suresi,siparis_maliyeti,elde_tutma_maliyeti_aylik,stoksuz_kalma_cezasi,mevcut_Q,mevcut_r,mevcut_SS,baslangic_stok
Part-565,2025-02-01,2,328.57,2740.84,14,150,41.5694,6245.38,54,1279,814,694
Part-565,2025-03-01,3,4.03,2740.84,14,150,41.5694,6245.38,54,1279,814,694
Part-566,2025-01-01,1,121.88,476.36,20,100,10.6387,1965.44,54,323,187,143
Part-566,2025-02-01,2,50.11,476.36,20,100,10.6387,1965.44,54,323,187,143
Part-566,2025-03-01,3,170.67,476.36,20,100,10.6387,1965.44,54,323,187,143
Part-567,2025-01-01,1,117.02,455.61,14,150,7.6694,1628.53,53,128,51,106
Part-567,2025-02-01,2,77.3,455.61,14,150,7.6694,1628.53,53,128,51,106
Part-567,2025-03-01,3,51.49,455.61,14,150,7.6694,1628.53,53,128,51,106
Part-568,2025-01-01,1,101.18,62.25,20,150,1.0894,151.69,208,203,85,226
Part-568,2025-02-01,2,223.37,62.25,20,150,1.0894,151.69,208,203,85,226
Part-568,2025-03-01,3,201.96,62.25,20,150,1.0894,151.69,208,203,85,226
Part-569,2025-01-01,1,462.4,7575.17,20,75,130.6717,30113.14,25,562,378,348
Part-569,2025-02-01,2,100.44,7575.17,20,75,130.6717,30113.14,25,562,378,348
Part-569,2025-03-01,3,172.88,7575.17,20,75,130.6717,30113.14,25,562,378,348
Part-57,2025-01-01,1,3166.4,2826.11,20,150,58.6418,13621.45,120,7908,2371,4479
Part-57,2025-02-01,2,3110.85,2826.11,20,150,58.6418,13621.45,120,7908,2371,4479
Part-57,2025-03-01,3,3687.22,2826.11,20,150,58.6418,13621.45,120,7908,2371,4479
Part-570,2025-01-01,1,134.61,482.44,14,150,7.317,2122.05,89,269,87,283
Part-570,2025-02-01,2,258.49,482.44,14,150,7.317,2122.05,89,269,87,283
Part-570,2025-03-01,3,150.81,482.44,14,150,7.317,2122.05,89,269,87,283
Part-571,2025-01-01,1,278.02,165.66,20,100,4.0173,413.2,96,446,219,337
Part-571,2025-02-01,2,86.51,165.66,20,100,4.0173,413.2,96,446,219,337
Part-571,2025-03-01,3,102.15,165.66,20,100,4.0173,413.2,96,446,219,337
Part-572,2025-01-01,1,2070.75,352.0,20,100,7.9493,1541.93,235,2072,929,3071
Part-572,2025-02-01,2,1153.99,352.0,20,100,7.9493,1541.93,235,2072,929,3071
Part-572,2025-03-01,3,1406.9,352.0,20,100,7.9493,1541.93,235,2072,929,3071
Part-573,2025-01-01,1,214.63,282.19,20,150,4.421,643.09,134,345,109,378
Part-573,2025-02-01,2,258.86,282.19,20,150,4.421,643.09,134,345,109,378
Part-573,2025-03-01,3,263.35,282.19,20,150,4.421,643.09,134,345,109,378
Part-574,2025-01-01,1,1148.25,5908.78,20,150,81.7381,22300.92,37,787,680,321
Part-574,2025-02-01,2,1006.26,5908.78,20,150,81.7381,22300.92,37,787,680,321
Part-574,2025-03-01,3,2.95,5908.78,20,150,81.7381,22300.92,37,787,680,321
Part-575,2025-01-01,1,1.69,80.9,20,500,1.3888,355.59,376,431,338,154
Part-575,2025-02-01,2,2.45,80.9,20,500,1.3888,355.59,376,431,338,154
Part-575,2025-03-01,3,3.51,80.9,20,500,1.3888,355.59,376,431,338,154
Part-576,2025-01-01,1,52.66,186.63,14,100,3.2971,454.98,99,323,214,141
Part-576,2025-02-01,2,1.15,186.63,14,100,3.2971,454.98,99,323,214,141
Part-576,2025-03-01,3,1.92,186.63,14,100,3.2971,454.98,99,323,214,141
Part-577,2025-01-01,1,628.9,464.26,7,150,5.8419,1724.52,140,586,384,1071
Part-577,2025-02-01,2,580.17,464.26,7,150,5.8419,1724.52,140,586,384,1071
Part-577,2025-03-01,3,872.55,464.26,7,150,5.8419,1724.52,140,586,384,1071
Part-578,2025-01-01,1,0.82,1582.45,20,75,37.3194,5181.95,39,814,622,275
Part-578,2025-02-01,2,1.01,1582.45,20,75,37.3194,5181.95,39,814,622,275
Part-578,2025-03-01,3,872.46,1582.45,20,75,37.3194,5181.95,39,814,622,275
Part-579,2025-01-01,1,5.07,168.68,20,150,3.9078,644.67,79,136,66,138
Part-579,2025-02-01,2,104.22,168.68,20,150,3.9078,644.67,79,136,66,138
Part-579,2025-03-01,3,148.21,168.68,20,150,3.9078,644.67,79,136,66,138
Part-58,2025-01-01,1,11.45,459.69,20,150,8.0829,1307.6,287,9312,5566,6007
Part-58,2025-02-01,2,2317.3,459.69,20,150,8.0829,1307.6,287,9312,5566,6007
Part-58,2025-03-01,3,2929.5,459.69,20,150,8.0829,1307.6,287,9312,5566,6007
Part-580,2025-01-01,1,1.21,276.1,14,50,6.3963,903.58,37,339,349,126
Part-580,2025-02-01,2,1.39,276.1,14,50,6.3963,903.58,37,339,349,126
Part-580,2025-03-01,3,1.39,276.1,14,50,6.3963,903.58,37,339,349,126
Part-581,2025-01-01,1,101.31,205.95,20,75,4.651,566.93,88,477,280,479
Part-581,2025-02-01,2,285.52,205.95,20,75,4.651,566.93,88,477,280,479
Part-581,2025-03-01,3,126.66,205.95,20,75,4.651,566.93,88,477,280,479
Part-582,2025-01-01,1,50.25,235.79,7,75,5.1088,651.12,138,374,213,538
Part-582,2025-02-01,2,445.11,235.79,7,75,5.1088,651.12,138,374,213,538
Part-582,2025-03-01,3,374.02,235.79,7,75,5.1088,651.12,138,374,213,538
Part-583,2025-01-01,1,50.44,381.8,14,150,7.7951,1754.03,54,151,72,131
Part-583,2025-02-01,2,100.22,381.8,14,150,7.7951,1754.03,54,151,72,131
Part-583,2025-03-01,3,2.64,381.8,14,150,7.7951,1754.03,54,151,72,131
Part-584,2025-01-01,1,217.67,273.79,20,150,6.7079,676.09,74,380,191,185
Part-584,2025-02-01,2,36.65,273.79,20,150,6.7079,676.09,74,380,191,185
Part-584,2025-03-01,3,255.41,273.79,20,150,6.7079,676.09,74,380,191,185
Part-585,2025-01-01,1,295.15,94.62,20,200,2.0264,224.19,249,438,291,426
Part-585,2025-02-01,2,253.3,94.62,20,200,2.0264,224.19,249,438,291,426
Part-585,2025-03-01,3,423.42,94.62,20,200,2.0264,224.19,249,438,291,426
Part-586,2025-01-01,1,42.34,138.17,20,100,2.821,316.58,76,284,136,125
Part-586,2025-02-01,2,5.11,138.17,20,100,2.821,316.58,76,284,136,125
Part-586,2025-03-01,3,123.61,138.17,20,100,2.821,316.58,76,284,136,125
Part-587,2025-01-01,1,99.24,7279.1,20,100,162.5666,16177.54,10,302,158,125
Part-587,2025-02-01,2,2.72,7279.1,20,100,162.5666,16177.54,10,302,158,125
Part-587,2025-03-01,3,2.34,7279.1,20,100,162.5666,16177.54,10,302,158,125
Part-588,2025-01-01,1,126.2,347.95,20,75,5.4222,711.03,67,482,186,475
Part-588,2025-02-01,2,336.52,347.95,20,75,5.4222,711.03,67,482,186,475
Part-588,2025-03-01,3,106.87,347.95,20,75,5.4222,711.03,67,482,186,475
Part-589,2025-01-01,1,169.57,6409.13,20,200,157.5578,15902.45,16,429,295,265
Part-589,2025-02-01,2,4.4,6409.13,20,200,157.5578,15902.45,16,429,295,265
Part-589,2025-03-01,3,2.07,6409.13,20,200,157.5578,15902.45,16,429,295,265
Part-59,2025-01-01,1,4341.09,428.64,14,50,8.4299,1541.51,164,5450,2645,4131
Part-59,2025-02-01,2,2010.61,428.64,14,50,8.4299,1541.51,164,5450,2645,4131
Part-59,2025-03-01,3,6429.67,428.64,14,50,8.4299,1541.51,164,5450,2645,4131
Part-590,2025-01-01,1,421.2,312.0,20,50,3.978,804.39,71,602,344,537
Part-590,2025-02-01,2,200.17,312.0,20,50,3.978,804.39,71,602,344,537
Part-590,2025-03-01,3,103.48,312.0,20,50,3.978,804.39,71,602,344,537
Part-591,2025-01-01,1,199.48,395.74,20,100,8.1456,1111.7,35,153,94,117
Part-591,2025-02-01,2,51.5,395.74,20,100,8.1456,1111.7,35,153,94,117
Part-591,2025-03-01,3,32.68,395.74,20,100,8.1456,1111.7,35,153,94,117
Part-592,2025-01-01,1,6.05,274.97,20,75,3.7121,652.26,86,292,210,270
Part-592,2025-02-01,2,254.36,274.97,20,75,3.7121,652.26,86,292,210,270
Part-592,2025-03-01,3,339.97,274.97,20,75,3.7121,652.26,86,292,210,270
Part-593,2025-01-01,1,546.61,488.71,20,200,11.3218,1115.46,128,1084,586,690
Part-593,2025-02-01,2,375.74,488.71,20,200,11.3218,1115.46,128,1084,586,690
Part-593,2025-03-01,3,642.14,488.71,20,200,11.3218,1115.46,128,1084,586,690
Part-594,2025-01-01,1,77.85,121.61,20,150,2.9896,440.77,122,304,174,224
Part-594,2025-02-01,2,68.5,121.61,20,150,2.9896,440.77,122,304,174,224
Part-594,2025-03-01,3,108.81,121.61,20,150,2.9896,440.77,122,304,174,224
Part-595,2025-01-01,1,343.74,460.25,14,200,8.0927,1912.83,109,204,95,207
Part-595,2025-02-01,2,184.9,460.25,14,200,8.0927,1912.83,109,204,95,207
Part-595,2025-03-01,3,197.21,460.25,14,200,8.0927,1912.83,109,204,95,207
Part-596,2025-01-01,1,125.65,3151.78,20,75,73.2789,12262.19,16,343,189,195
Part-596,2025-02-01,2,3.48,3151.78,20,75,73.2789,12262.19,16,343,189,195
Part-596,2025-03-01,3,305.81,3151.78,20,75,73.2789,12262.19,16,343,189,195
Part-597,2025-01-01,1,86.58,268.16,14,150,4.4693,984.18,111,220,121,197
Part-597,2025-02-01,2,4.01,268.16,14,150,4.4693,984.18,111,220,121,197
Part-597,2025-03-01,3,142.55,268.16,14,150,4.4693,984.18,111,220,121,197
Part-598,2025-01-01,1,186.31,230.67,20,150,3.3447,766.21,97,395,338,170
Part-598,2025-02-01,2,4.43,230.67,20,150,3.3447,766.21,97,395,338,170
Part-598,2025-03-01,3,280.11,230.67,20,150,3.3447,766.21,97,395,338,170
Part-599,2025-01-01,1,389.15,1303.2,14,50,20.7426,5085.01,62,2442,1259,1736
Part-599,2025-02-01,2,740.22,1303.2,14,50,20.7426,5085.01,62,2442,1259,1736
Part-599,2025-03-01,3,628.51,1303.2,14,50,20.7426,5085.01,62,2442,1259,1736
Part-6,2025-01-01,1,50192.8,234.77,20,150,5.1258,807.02,1542,95862,26630,92015
Part-6,2025-02-01,2,43470.39,234.77,20,150,5.1258,807.02,1542,95862,26630,92015
Part-6,2025-03-01,3,51988.67,234.77,20,150,5.1258,807.02,1542,95862,26630,92015
Part-60,2025-01-01,1,53.61,347.65,20,150,7.6773,1600.23,346,5109,2613,6472
Part-60,2025-02-01,2,6522.56,347.65,20,150,7.6773,1600.23,346,5109,2613,6472
Part-60,2025-03-01,3,4013.42,347.65,20,150,7.6773,1600.23,346,5109,2613,6472
Part-600,2025-01-01,1,78.98,481.55,20,100,7.8252,2265.98,35,364,222,144
Part-600,2025-02-01,2,2.13,481.55,20,100,7.8252,2265.98,35,364,222,144
Part-600,2025-03-01,3,1.0,481.55,20,100,7.8252,2265.98,35,364,222,144
Part-601,2025-01-01,1,571.54,5008.51,20,50,102.2571,19444.31,9,435,266,162
Part-601,2025-02-01,2,1.44,5008.51,20,50,102.2571,19444.31,9,435,266,162
Part-601,2025-03-01,3,1.32,5008.51,20,50,102.2571,19444.31,9,435,266,162
Part-602,2025-01-01,1,5.61,339.06,20,150,7.6006,740.03,61,368,184,132
Part-602,2025-02-01,2,96.33,339.06,20,150,7.6006,740.03,61,368,184,132
Part-602,2025-03-01,3,5.1,339.06,20,150,7.6006,740.03,61,368,184,132
Part-603,2025-01-01,1,24.18,403.01,20,75,6.0787,1495.67,36,148,76,84
Part-603,2025-02-01,2,175.6,403.01,20,75,6.0787,1495.67,36,148,76,84
Part-603,2025-03-01,3,53.56,403.01,20,75,6.0787,1495.67,36,148,76,84
Part-604,2025-01-01,1,67.87,5506.5,14,100,74.7966,19672.76,17,331,160,200
Part-604,2025-02-01,2,78.8,5506.5,14,100,74.7966,19672.76,17,331,160,200
Part-604,2025-03-01,3,3.8,5506.5,14,100,74.7966,19672.76,17,331,160,200
Part-605,2025-01-01,1,0.51,486.71,20,50,7.4223,1633.43,24,282,275,86
Part-605,2025-02-01,2,0.56,486.71,20,50,7.4223,1633.43,24,282,275,86
Part-605,2025-03-01,3,0.56,486.71,20,50,7.4223,1633.43,24,282,275,86
Part-606,2025-01-01,1,0.52,275.59,20,100,4.4554,1021.44,55,416,366,111
Part-606,2025-02-01,2,0.56,275.59,20,100,4.4554,1021.44,55,416,366,111
Part-606,2025-03-01,3,0.57,275.59,20,100,4.4554,1021.44,55,416,366,111
Part-607,2025-01-01,1,490.95,1797.91,14,50,28.7666,7223.74,22,318,221,317
Part-607,2025-02-01,2,72.34,1797.91,14,50,28.7666,7223.74,22,318,221,317
Part-607,2025-03-01,3,20.95,1797.91,14,50,28.7666,7223.74,22,318,221,317
Part-608,2025-01-01,1,58.18,3980.47,20,200,60.7022,8405.88,33,996,946,313
Part-608,2025-02-01,2,0.98,3980.47,20,200,60.7022,8405.88,33,996,946,313
Part-608,2025-03-01,3,0.93,3980.47,20,200,60.7022,8405.88,33,996,946,313
Part-609,2025-01-01,1,205.46,1326.16,14,50,24.3129,4562.79,34,344,224,356
Part-609,2025-02-01,2,200.89,1326.16,14,50,24.3129,4562.79,34,344,224,356
Part-609,2025-03-01,3,136.95,1326.16,14,50,24.3129,4562.79,34,344,224,356
Part-61,2025-01-01,1,2953.35,5228.97,7,200,82.3563,19552.1,133,3851,2530,5057
Part-61,2025-02-01,2,1878.51,5228.97,7,200,82.3563,19552.1,133,3851,2530,5057
Part-61,2025-03-01,3,1667.09,5228.97,7,200,82.3563,19552.1,133,3851,2530,5057
Part-610,2025-01-01,1,417.6,176.07,20,50,4.079,783.81,67,340,181,256
Part-610,2025-02-01,2,3.27,176.07,20,50,4.079,783.81,67,340,181,256
Part-610,2025-03-01,3,3.17,176.07,20,50,4.079,783.81,67,340,181,256
Part-611,2025-01-01,1,813.32,1769.22,20,150,24.3268,6355.62,24,518,377,92
Part-611,2025-02-01,2,2.01,1769.22,20,150,24.3268,6355.62,24,518,377,92
Part-611,2025-03-01,3,1.47,1769.22,20,150,24.3268,6355.62,24,518,377,92
Part-612,2025-01-01,1,45.24,19.74,20,300,0.459,43.5,698,507,228,387
Part-612,2025-02-01,2,412.75,19.74,20,300,0.459,43.5,698,507,228,387
Part-612,2025-03-01,3,176.94,19.74,20,300,0.459,43.5,698,507,228,387
Part-613,2025-01-01,1,1.28,5753.47,20,300,107.8776,24884.97,25,373,342,168
Part-613,2025-02-01,2,1.57,5753.47,20,300,107.8776,24884.97,25,373,342,168
Part-613,2025-03-01,3,1.77,5753.47,20,300,107.8776,24884.97,25,373,342,168
Part-614,2025-01-01,1,232.37,20.91,14,50,0.4339,100.87,135,305,178,148
Part-614,2025-02-01,2,4.02,20.91,14,50,0.4339,100.87,135,305,178,148
Part-614,2025-03-01,3,166.37,20.91,14,50,0.4339,100.87,135,305,178,148
Part-615,2025-01-01,1,268.55,156.9,14,100,3.5564,714.76,171,429,167,380
Part-615,2025-02-01,2,99.51,156.9,14,100,3.5564,714.76,171,429,167,380
Part-615,2025-03-01,3,395.26,156.9,14,100,3.5564,714.76,171,429,167,380
Part-616,2025-01-01,1,161.06,6488.82,20,150,105.9841,20035.57,31,418,221,412
Part-616,2025-02-01,2,141.51,6488.82,20,150,105.9841,20035.57,31,418,221,412
Part-616,2025-03-01,3,362.61,6488.82,20,150,105.9841,20035.57,31,418,221,412
Part-617,2025-01-01,1,59.17,7106.04,20,50,173.5058,25613.52,7,318,154,190
Part-617,2025-02-01,2,47.14,7106.04,20,50,173.5058,25613.52,7,318,154,190
Part-617,2025-03-01,3,121.7,7106.04,20,50,173.5058,25613.52,7,318,154,190
Part-618,2025-01-01,1,874.88,834.27,20,150,11.3322,3148.48,55,602,522,238
Part-618,2025-02-01,2,654.34,834.27,20,150,11.3322,3148.48,55,602,522,238
Part-618,2025-03-01,3,8.22,834.27,20,150,11.3322,3148.48,55,602,522,238
Part-619,2025-01-01,1,171.81,335.91,20,100,6.4103,1393.15,93,289,115,201
Part-619,2025-02-01,2,156.08,335.91,20,100,6.4103,1393.15,93,289,115,201
Part-619,2025-03-01,3,261.23,335.91,20,100,6.4103,1393.15,93,289,115,201
Part-62,2025-01-01,1,3196.05,251.05,20,50,6.088,1105.45,236,6307,2273,4743
Part-62,2025-02-01,2,2282.7,251.05,20,50,6.088,1105.45,236,6307,2273,4743
Part-62,2025-03-01,3,4910.03,251.05,20,50,6.088,1105.45,236,6307,2273,4743
Part-620,2025-01-01,1,1.69,426.31,7,150,6.6789,1704.48,64,287,215,112
Part-620,2025-02-01,2,1.13,426.31,7,150,6.6789,1704.48,64,287,215,112
Part-620,2025-03-01,3,1.13,426.31,7,150,6.6789,1704.48,64,287,215,112
Part-621,2025-01-01,1,53.34,2087.91,20,300,36.7124,5422.75,37,189,96,147
Part-621,2025-02-01,2,85.61,2087.91,20,300,36.7124,5422.75,37,189,96,147
Part-621,2025-03-01,3,74.76,2087.91,20,300,36.7124,5422.75,37,189,96,147
Part-622,2025-01-01,1,2264.93,66.48,7,100,1.2022,301.1,241,762,599,489
Part-622,2025-02-01,2,977.77,66.48,7,100,1.2022,301.1,241,762,599,489
Part-622,2025-03-01,3,14.93,66.48,7,100,1.2022,301.1,241,762,599,489
Part-623,2025-01-01,1,302.72,564.77,20,150,13.5074,2568.32,63,625,334,317
Part-623,2025-02-01,2,4.67,564.77,20,150,13.5074,2568.32,63,625,334,317
Part-623,2025-03-01,3,3.89,564.77,20,150,13.5074,2568.32,63,625,334,317
Part-624,2025-01-01,1,567.08,7144.3,20,100,128.5974,22955.03,20,819,491,313
Part-624,2025-02-01,2,3.46,7144.3,20,100,128.5974,22955.03,20,819,491,313
Part-624,2025-03-01,3,1.95,7144.3,20,100,128.5974,22955.03,20,819,491,313
Part-625,2025-01-01,1,274.59,2513.68,20,100,53.4157,6014.59,33,501,371,340
Part-625,2025-02-01,2,7.33,2513.68,20,100,53.4157,6014.59,33,501,371,340
Part-625,2025-03-01,3,16.95,2513.68,20,100,53.4157,6014.59,33,501,371,340
Part-626,2025-01-01,1,82.66,311.76,20,150,7.6121,1192.7,69,165,66,142
Part-626,2025-02-01,2,155.53,311.76,20,150,7.6121,1192.7,69,165,66,142
Part-626,2025-03-01,3,197.09,311.76,20,150,7.6121,1192.7,69,165,66,142
Part-627,2025-01-01,1,152.26,5176.7,20,500,96.6317,15901.68,42,338,256,199
Part-627,2025-02-01,2,307.32,5176.7,20,500,96.6317,15901.68,42,338,256,199
Part-627,2025-03-01,3,3.9,5176.7,20,500,96.6317,15901.68,42,338,256,199
Part-628,2025-01-01,1,278.01,198.86,20,300,3.4966,840.02,325,644,159,593
Part-628,2025-02-01,2,384.6,198.86,20,300,3.4966,840.02,325,644,159,593
Part-628,2025-03-01,3,265.11,198.86,20,300,3.4966,840.02,325,644,159,593
Part-629,2025-01-01,1,246.76,2376.55,20,150,58.6216,7003.62,32,558,243,360
Part-629,2025-02-01,2,222.03,2376.55,20,150,58.6216,7003.62,32,558,243,360
Part-629,2025-03-01,3,295.65,2376.55,20,150,58.6216,7003.62,32,558,243,360
Part-63,2025-01-01,1,3771.55,432.89,7,150,6.1687,2129.51,614,5844,3140,7664
Part-63,2025-02-01,2,4787.59,432.89,7,150,6.1687,2129.51,614,5844,3140,7664
Part-63,2025-03-01,3,347.34,432.89,7,150,6.1687,2129.51,614,5844,3140,7664
Part-630,2025-01-01,1,202.9,181.42,20,100,4.1424,505.98,132,614,278,875
Part-630,2025-02-01,2,457.48,181.42,20,100,4.1424,505.98,132,614,278,875
Part-630,2025-03-01,3,766.16,181.42,20,100,4.1424,505.98,132,614,278,875
Part-631,2025-01-01,1,60.79,51.37,20,100,1.2457,236.46,164,377,183,130
Part-631,2025-02-01,2,197.3,51.37,20,100,1.2457,236.46,164,377,183,130
Part-631,2025-03-01,3,3.34,51.37,20,100,1.2457,236.46,164,377,183,130
Part-632,2025-01-01,1,671.47,481.46,20,200,8.4256,1852.4,67,406,332,92
Part-632,2025-02-01,2,4.63,481.46,20,200,8.4256,1852.4,67,406,332,92
Part-632,2025-03-01,3,1.83,481.46,20,200,8.4256,1852.4,67,406,332,92
Part-633,2025-01-01,1,571.0,7394.72,20,75,156.5216,16697.09,9,343,304,86
Part-633,2025-02-01,2,4.78,7394.72,20,75,156.5216,16697.09,9,343,304,86
Part-633,2025-03-01,3,1.37,7394.72,20,75,156.5216,16697.09,9,343,304,86
Part-634,2025-01-01,1,0.91,1137.7,14,150,17.7292,4628.26,50,671,563,179
Part-634,2025-02-01,2,102.35,1137.7,14,150,17.7292,4628.26,50,671,563,179
Part-634,2025-03-01,3,1.24,1137.7,14,150,17.7292,4628.26,50,671,563,179
Part-635,2025-01-01,1,186.31,143.85,14,150,3.3565,612.54,110,273,110,398
Part-635,2025-02-01,2,144.11,143.85,14,150,3.3565,612.54,110,273,110,398
Part-635,2025-03-01,3,104.54,143.85,14,150,3.3565,612.54,110,273,110,398
Part-636,2025-01-01,1,1130.49,4679.21,14,150,113.0809,12660.12,63,1279,536,1737
Part-636,2025-02-01,2,1012.01,4679.21,14,150,113.0809,12660.12,63,1279,536,1737
Part-636,2025-03-01,3,1307.47,4679.21,14,150,113.0809,12660.12,63,1279,536,1737
Part-637,2025-01-01,1,15.99,848.0,20,75,13.4267,4157.72,34,187,109,193
Part-637,2025-02-01,2,61.31,848.0,20,75,13.4267,4157.72,34,187,109,193
Part-637,2025-03-01,3,3.22,848.0,20,75,13.4267,4157.72,34,187,109,193
Part-638,2025-01-01,1,1.14,270.89,20,150,3.7473,844.79,67,529,387,86
Part-638,2025-02-01,2,1.18,270.89,20,150,3.7473,844.79,67,529,387,86
Part-638,2025-03-01,3,2.02,270.89,20,150,3.7473,844.79,67,529,387,86
Part-639,2025-01-01,1,283.27,111.4,20,150,1.671,537.14,272,805,313,892
Part-639,2025-02-01,2,546.98,111.4,20,150,1.671,537.14,272,805,313,892
Part-639,2025-03-01,3,653.65,111.4,20,150,1.671,537.14,272,805,313,892
Part-64,2025-01-01,1,2107.45,306.4,20,200,7.277,1352.35,449,6130,1970,6714
Part-64,2025-02-01,2,3142.8,306.4,20,200,7.277,1352.35,449,6130,1970,6714
Part-64,2025-03-01,3,2290.34,306.4,20,200,7.277,1352.35,449,6130,1970,6714
Part-640,2025-01-01,1,2036.15,497.63,20,75,10.1599,1433.6,83,1994,1414,799
Part-640,2025-02-01,2,16.9,497.63,20,75,10.1599,1433.6,83,1994,1414,799
Part-640,2025-03-01,3,3.07,497.63,20,75,10.1599,1433.6,83,1994,1414,799
Part-641,2025-01-01,1,133.43,2363.65,20,100,37.6214,9047.08,24,422,237,370
Part-641,2025-02-01,2,113.64,2363.65,20,100,37.6214,9047.08,24,422,237,370
Part-641,2025-03-01,3,136.62,2363.65,20,100,37.6214,9047.08,24,422,237,370
Part-642,2025-01-01,1,56.85,4066.42,14,150,83.3616,14446.81,17,119,85,141
Part-642,2025-02-01,2,5.52,4066.42,14,150,83.3616,14446.81,17,119,85,141
Part-642,2025-03-01,3,67.72,4066.42,14,150,83.3616,14446.81,17,119,85,141
Part-643,2025-01-01,1,235.39,374.18,20,300,6.3299,1862.1,96,303,224,198
Part-643,2025-02-01,2,101.19,374.18,20,300,6.3299,1862.1,96,303,224,198
Part-643,2025-03-01,3,55.82,374.18,20,300,6.3299,1862.1,96,303,224,198
Part-644,2025-01-01,1,226.24,458.6,20,75,11.0064,1479.02,36,290,185,131
Part-644,2025-02-01,2,3.58,458.6,20,75,11.0064,1479.02,36,290,185,131
Part-644,2025-03-01,3,3.65,458.6,20,75,11.0064,1479.02,36,290,185,131
Part-645,2025-01-01,1,277.65,481.75,20,50,8.7518,1222.62,55,518,198,467
Part-645,2025-02-01,2,464.4,481.75,20,50,8.7518,1222.62,55,518,198,467
Part-645,2025-03-01,3,210.0,481.75,20,50,8.7518,1222.62,55,518,198,467
Part-646,2025-01-01,1,1.92,394.08,20,75,7.389,1773.21,66,543,526,270
Part-646,2025-02-01,2,1.28,394.08,20,75,7.389,1773.21,66,543,526,270
Part-646,2025-03-01,3,1.28,394.08,20,75,7.389,1773.21,66,543,526,270
Part-647,2025-01-01,1,807.99,425.29,20,500,7.159,904.22,319,1442,625,833
Part-647,2025-02-01,2,400.12,425.29,20,500,7.159,904.22,319,1442,625,833
Part-647,2025-03-01,3,392.88,425.29,20,500,7.159,904.22,319,1442,625,833
Part-648,2025-01-01,1,61.37,201.91,20,200,2.709,939.86,167,313,109,206
Part-648,2025-02-01,2,57.36,201.91,20,200,2.709,939.86,167,313,109,206
Part-648,2025-03-01,3,59.54,201.91,20,200,2.709,939.86,167,313,109,206
Part-649,2025-01-01,1,367.21,198.95,14,150,3.7137,463.91,271,1120,535,1143
Part-649,2025-02-01,2,680.74,198.95,14,150,3.7137,463.91,271,1120,535,1143
Part-649,2025-03-01,3,968.06,198.95,14,150,3.7137,463.91,271,1120,535,1143
Part-65,2025-01-01,1,1837.24,5855.14,20,200,127.3493,17249.7,102,7888,4257,5605
Part-65,2025-02-01,2,1796.29,5855.14,20,200,127.3493,17249.7,102,7888,4257,5605
Part-65,2025-03-01,3,934.55,5855.14,20,200,127.3493,17249.7,102,7888,4257,5605
Part-650,2025-01-01,1,69.53,405.11,14,75,8.9799,1505.4,53,279,129,216
Part-650,2025-02-01,2,27.79,405.11,14,75,8.9799,1505.4,53,279,129,216
Part-650,2025-03-01,3,171.04,405.11,14,75,8.9799,1505.4,53,279,129,216
Part-651,2025-01-01,1,20.43,381.01,20,100,9.303,1577.48,43,233,127,265
Part-651,2025-02-01,2,38.48,381.01,20,100,9.303,1577.48,43,233,127,265
Part-651,2025-03-01,3,105.15,381.01,20,100,9.303,1577.48,43,233,127,265
Part-652,2025-01-01,1,356.12,450.99,20,200,6.0508,1357.02,111,365,136,294
Part-652,2025-02-01,2,87.42,450.99,20,200,6.0508,1357.02,111,365,136,294
Part-652,2025-03-01,3,230.99,450.99,20,200,6.0508,1357.02,111,365,136,294
Part-653,2025-01-01,1,371.14,70.84,20,300,1.5939,321.2,296,339,189,322
Part-653,2025-02-01,2,174.19,70.84,20,300,1.5939,321.2,296,339,189,322
Part-653,2025-03-01,3,263.59,70.84,20,300,1.5939,321.2,296,339,189,322
Part-654,2025-01-01,1,2.24,6016.35,20,100,95.2589,22748.51,23,565,274,368
Part-654,2025-02-01,2,177.8,6016.35,20,100,95.2589,22748.51,23,565,274,368
Part-654,2025-03-01,3,499.84,6016.35,20,100,95.2589,22748.51,23,565,274,368
Part-655,2025-01-01,1,98.27,325.59,14,500,7.4072,1037.16,108,147,59,93
Part-655,2025-02-01,2,97.46,325.59,14,500,7.4072,1037.16,108,147,59,93
Part-655,2025-03-01,3,100.99,325.59,14,500,7.4072,1037.16,108,147,59,93
Part-656,2025-01-01,1,0.82,400.27,20,75,6.7045,1191.24,39,389,251,127
Part-656,2025-02-01,2,1.41,400.27,20,75,6.7045,1191.24,39,389,251,127
Part-656,2025-03-01,3,206.03,400.27,20,75,6.7045,1191.24,39,389,251,127
Part-657,2025-01-01,1,3.52,17.15,20,100,0.2387,40.06,295,363,172,185
Part-657,2025-02-01,2,6.01,17.15,20,100,0.2387,40.06,295,363,172,185
